RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1099529,2014211046,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 09:29:00 PM,06/26/2014 08:00:00 PM,06/30/2014 07:00:00 PM,11XX BLOCK OF NE 52 ST,U,U3,4400.4006,-122.315766679,47.666443032,"(47.666443032, -122.315766679)",6,2014
1018931,2014211046,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 09:29:00 PM,06/26/2014 08:00:00 PM,06/30/2014 07:00:00 PM,11XX BLOCK OF NE 52 ST,U,U3,4400.4006,-122.315766681,47.66644303,"(47.66644303, -122.315766681)",6,2014
50582,2014211046,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 09:29:00 PM,06/26/2014 08:00:00 PM,06/30/2014 07:00:00 PM,11XX BLOCK OF NE 52 ST,U,U1,4400.4006,-122.315766679,47.666443032,"(47.666443032, -122.315766679)",6,2014
50703,2014211031,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,06/30/2014 09:27:00 PM,06/30/2014 09:27:00 PM,,48XX BLOCK OF S KENYON ST,S,S2,11800.6002,-122.272256428,47.531569213,"(47.531569213, -122.272256428)",6,2014
50693,2014211034,2606,1,FRAUD-CHECK,2600,FRAUD,06/30/2014 09:27:00 PM,06/26/2014 11:30:00 PM,06/29/2014 06:00:00 PM,RAINIER AV S / S HENDERSON ST,S,S3,11800.4006,-122.269987093,47.523306764,"(47.523306764, -122.269987093)",6,2014
1017044,2014211031,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,06/30/2014 09:27:00 PM,06/30/2014 09:27:00 PM,,48XX BLOCK OF S KENYON ST,S,S2,11800.6009,-122.272256426,47.531569218,"(47.531569218, -122.272256426)",6,2014
50843,2014211091,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/30/2014 09:27:00 PM,06/30/2014 09:27:00 PM,,42XX BLOCK OF S OTHELLO ST,S,S2,11101.2015,-122.280060283,47.537050786,"(47.537050786, -122.280060283)",6,2014
1116354,2014211034,2606,1,FRAUD-CHECK,2600,FRAUD,06/30/2014 09:27:00 PM,06/26/2014 11:30:00 PM,06/29/2014 06:00:00 PM,RAINIER AV S / S HENDERSON ST,S,S3,11800.4000,-122.269987093,47.523306764,"(47.523306764, -122.269987093)",6,2014
1024027,2014211091,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/30/2014 09:27:00 PM,06/30/2014 09:27:00 PM,,42XX BLOCK OF S OTHELLO ST,S,S2,11101.2009,-122.280060284,47.537050788,"(47.537050788, -122.280060284)",6,2014
1014106,2014211014,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/30/2014 09:27:00 PM,06/30/2014 09:27:00 PM,,42XX BLOCK OF S OTHELLO ST,S,S2,11101.2009,-122.280060284,47.537050788,"(47.537050788, -122.280060284)",6,2014
1010672,2014211026,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 09:16:00 PM,06/29/2014 02:30:00 AM,06/30/2014 05:30:00 PM,36XX BLOCK OF SW TRENTON ST,W,W3,11500.4007,-122.378647026,47.524679386,"(47.524679386, -122.378647026)",6,2014
50571,2014211026,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 09:16:00 PM,06/29/2014 02:30:00 AM,06/30/2014 05:30:00 PM,36XX BLOCK OF SW TRENTON ST,W,W3,11500.2021,-122.378647027,47.524679385,"(47.524679385, -122.378647027)",6,2014
50622,2014210869,2599,0,COUNTERFEIT,2500,COUNTERFEIT,06/30/2014 09:00:00 PM,06/30/2014 06:50:00 PM,06/30/2014 07:05:00 PM,1XX BLOCK OF BROADWAY E,E,E1,7402.1010,-122.320863689,47.619323645,"(47.619323645, -122.320863689)",6,2014
1021753,2014210869,2599,0,COUNTERFEIT,2500,COUNTERFEIT,06/30/2014 09:00:00 PM,06/30/2014 06:50:00 PM,06/30/2014 07:05:00 PM,1XX BLOCK OF BROADWAY E,E,E1,7400.3005,-122.320863691,47.619323644,"(47.619323644, -122.320863691)",6,2014
50621,2014211000,1316,3,THREATS-KILL,1300,THREATS,06/30/2014 09:00:00 PM,06/30/2014 09:00:00 PM,,14XX BLOCK OF NW MARKET ST,B,B1,4700.3021,-122.374901484,47.668666144,"(47.668666144, -122.374901484)",6,2014
1012330,2014211000,1316,3,THREATS-KILL,1300,THREATS,06/30/2014 09:00:00 PM,06/30/2014 09:00:00 PM,,14XX BLOCK OF NW MARKET ST,B,B2,4700.3016,-122.374901486,47.668666144,"(47.668666144, -122.374901486)",6,2014
1019312,2014210869,2599,0,COUNTERFEIT,2500,COUNTERFEIT,06/30/2014 09:00:00 PM,06/30/2014 06:50:00 PM,06/30/2014 07:05:00 PM,1XX BLOCK OF BROADWAY E,E,E1,7400.3005,-122.320863691,47.619323644,"(47.619323644, -122.320863691)",6,2014
1101071,2014210997,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 08:50:00 PM,06/29/2014 04:00:00 PM,06/30/2014 08:20:00 PM,27XX BLOCK OF S ELMWOOD PL,G,G3,8900.3006,-122.29691876,47.592618838,"(47.592618838, -122.29691876)",6,2014
50636,2014210997,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 08:50:00 PM,06/29/2014 04:00:00 PM,06/30/2014 08:20:00 PM,27XX BLOCK OF S ELMWOOD PL,G,G3,8900.2026,-122.29691876,47.592618838,"(47.592618838, -122.29691876)",6,2014
1104285,2014210986,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/30/2014 08:49:00 PM,06/30/2014 10:00:00 AM,06/30/2014 08:40:00 PM,143XX BLOCK OF 22 AV NE,L,L1,200.6003,-122.305907223,47.733038492,"(47.733038492, -122.305907223)",6,2014
50768,2014210986,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/30/2014 08:49:00 PM,06/30/2014 10:00:00 AM,06/30/2014 08:40:00 PM,143XX BLOCK OF 22 AV NE,L,L1,200.6003,-122.305907223,47.733038492,"(47.733038492, -122.305907223)",6,2014
1009709,2014210974,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 08:37:00 PM,06/30/2014 08:37:00 PM,,1 AV S / S WASHINGTON ST,K,K3,9200.2006,-122.334183959,47.600881845,"(47.600881845, -122.334183959)",6,2014
50791,2014210974,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 08:37:00 PM,06/30/2014 08:37:00 PM,,1 AV S / S WASHINGTON ST,K,K2,9200.2023,-122.334183959,47.600881845,"(47.600881845, -122.334183959)",6,2014
50658,2014210972,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 08:35:00 PM,06/30/2014 08:35:00 PM,,13XX BLOCK OF N 145 ST,N,N2,300.2006,-122.341863521,47.734130948,"(47.734130948, -122.341863521)",6,2014
1018133,2014210972,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 08:35:00 PM,06/30/2014 08:35:00 PM,,13XX BLOCK OF N 145 ST,N,N1,300.3002,-122.341863516,47.734130947,"(47.734130947, -122.341863516)",6,2014
363790,2014210970,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/30/2014 08:32:00 PM,06/30/2014 05:00:00 PM,06/30/2014 07:30:00 PM,5XX BLOCK OF S SOUTHERN ST,F,F3,11200.2032,-122.326453214,47.52984181,"(47.52984181, -122.326453214)",6,2014
1010863,2014210970,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/30/2014 08:32:00 PM,06/30/2014 05:00:00 PM,06/30/2014 07:30:00 PM,5XX BLOCK OF S SOUTHERN ST,F,F3,11200.2041,-122.326453216,47.529841811,"(47.529841811, -122.326453216)",6,2014
50792,2014210970,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/30/2014 08:32:00 PM,06/30/2014 05:00:00 PM,06/30/2014 07:30:00 PM,5XX BLOCK OF S SOUTHERN ST,F,F3,11200.2032,-122.326453214,47.52984181,"(47.52984181, -122.326453214)",6,2014
50796,2014210872,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 08:20:00 PM,06/30/2014 07:00:00 PM,,65XX BLOCK OF 18 AV SW,F,F1,10800.2002,-122.357154119,47.544723145,"(47.544723145, -122.357154119)",6,2014
1010032,2014210872,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 08:20:00 PM,06/30/2014 07:00:00 PM,,65XX BLOCK OF 18 AV SW,F,F1,10800.2013,-122.357154117,47.544723146,"(47.544723146, -122.357154117)",6,2014
1014310,2014905567,2301,0,THEFT-PKPOCKET,2300,PICKPOCKET,06/30/2014 08:16:00 PM,06/27/2014 12:00:00 PM,06/27/2014 01:00:00 PM,130XX BLOCK OF LAKE CITY WY NE,L,L1,100.3002,-122.292840979,47.723795092,"(47.723795092, -122.292840979)",6,2014
50699,2014905567,2301,0,THEFT-PKPOCKET,2300,PICKPOCKET,06/30/2014 08:16:00 PM,06/27/2014 12:00:00 PM,06/27/2014 01:00:00 PM,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.292840975,47.723795094,"(47.723795094, -122.292840975)",6,2014
1024881,2014210957,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 08:15:00 PM,06/30/2014 07:15:00 PM,06/30/2014 08:10:00 PM,TERRY AV / HOWELL ST,D,D2,7300.2024,-122.332310054,47.615488559,"(47.615488559, -122.332310054)",6,2014
50748,2014210957,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 08:15:00 PM,06/30/2014 07:15:00 PM,06/30/2014 08:10:00 PM,TERRY AV / HOWELL ST,D,D2,7300.2023,-122.332310054,47.615488559,"(47.615488559, -122.332310054)",6,2014
1017049,2014210808,5499,0,TRAFFIC,5400,TRAFFIC,06/30/2014 08:13:00 PM,06/30/2014 08:13:00 PM,06/30/2014 08:13:00 PM,25XX BLOCK OF BEACON AV S,O,O1,10000.4001,-122.312894495,47.580032218,"(47.580032218, -122.312894495)",6,2014
50644,2014210808,5499,0,TRAFFIC,5400,TRAFFIC,06/30/2014 08:13:00 PM,06/30/2014 08:13:00 PM,06/30/2014 08:13:00 PM,25XX BLOCK OF BEACON AV S,R,R1,10002.2003,-122.31289449,47.580032219,"(47.580032219, -122.31289449)",6,2014
50692,2014210952,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,06/30/2014 08:09:00 PM,06/30/2014 08:09:00 PM,,15 AV NE / NE 125 ST,L,L1,700.3004,-122.312681437,47.719411876,"(47.719411876, -122.312681437)",6,2014
1014710,2014210952,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,06/30/2014 08:09:00 PM,06/30/2014 08:09:00 PM,,15 AV NE / NE 125 ST,L,L1,200.7006,-122.312681438,47.719411876,"(47.719411876, -122.312681438)",6,2014
1013902,2014210936,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,06/30/2014 07:57:00 PM,06/30/2014 07:37:00 PM,06/30/2014 07:47:00 PM,15XX BLOCK OF 6 AV,D,D3,8200.1005,-122.334918447,47.611639428,"(47.611639428, -122.334918447)",6,2014
1013951,2014209600,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 07:57:00 PM,06/30/2014 07:57:00 PM,,50XX BLOCK OF 42 AV S,R,R3,10300.5013,-122.280736001,47.556422417,"(47.556422417, -122.280736001)",6,2014
50661,2014209600,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 07:57:00 PM,06/30/2014 07:57:00 PM,,50XX BLOCK OF 42 AV S,R,R3,10300.5012,-122.280736001,47.556422418,"(47.556422418, -122.280736001)",6,2014
1013276,2014210819,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 07:45:00 PM,06/30/2014 05:55:00 PM,06/30/2014 06:00:00 PM,NE 42 ST / ROOSEVELT WY NE,U,U2,5301.4004,-122.317783027,47.658369148,"(47.658369148, -122.317783027)",6,2014
50773,2014210819,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 07:45:00 PM,06/30/2014 05:55:00 PM,06/30/2014 06:00:00 PM,NE 42 ST / ROOSEVELT WY NE,U,U2,5301.4004,-122.317783027,47.658369148,"(47.658369148, -122.317783027)",6,2014
50682,2014905549,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,06/30/2014 07:20:00 PM,06/30/2014 01:00:00 AM,06/30/2014 05:30:00 AM,17XX BLOCK OF NOB HILL AV N,Q,Q2,6800.1024,-122.350765608,47.634433589,"(47.634433589, -122.350765608)",6,2014
1014479,2014905549,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,06/30/2014 07:20:00 PM,06/30/2014 01:00:00 AM,06/30/2014 05:30:00 AM,17XX BLOCK OF NOB HILL AV N,Q,Q2,6800.2007,-122.350765608,47.634433585,"(47.634433585, -122.350765608)",6,2014
1014187,2014210894,X,20,DISTURBANCE-NOISE,X,DISTURBANCE,06/30/2014 07:20:00 PM,06/30/2014 07:00:00 PM,06/30/2014 07:20:00 PM,17XX BLOCK OF BELMONT AV,E,E1,7400.4003,-122.324495888,47.617046943,"(47.617046943, -122.324495888)",6,2014
50712,2014210894,X,20,DISTURBANCE-NOISE,X,DISTURBANCE,06/30/2014 07:20:00 PM,06/30/2014 07:00:00 PM,06/30/2014 07:20:00 PM,17XX BLOCK OF BELMONT AV,E,E1,7402.2004,-122.324495887,47.617046944,"(47.617046944, -122.324495887)",6,2014
1116353,2014210886,2699,1,FRAUD-OTHER,2600,FRAUD,06/30/2014 07:15:00 PM,06/30/2014 07:15:00 PM,,125XX BLOCK OF 33 AV NE,L,L1,100.3008,-122.292493615,47.721007497,"(47.721007497, -122.292493615)",6,2014
50757,2014210886,2699,1,FRAUD-OTHER,2600,FRAUD,06/30/2014 07:15:00 PM,06/30/2014 07:15:00 PM,,125XX BLOCK OF 33 AV NE,L,L3,100.3003,-122.292493615,47.721007497,"(47.721007497, -122.292493615)",6,2014
1018943,2014210884,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,06/30/2014 07:10:00 PM,06/23/2014 08:00:00 AM,06/26/2014 05:00:00 PM,113XX BLOCK OF 1 AV NE,N,N3,1200.4001,-122.328617016,47.710215728,"(47.710215728, -122.328617016)",6,2014
50746,2014210884,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,06/30/2014 07:10:00 PM,06/23/2014 08:00:00 AM,06/26/2014 05:00:00 PM,113XX BLOCK OF 1 AV NE,L,L2,1200.4001,-122.328617014,47.71021573,"(47.71021573, -122.328617014)",6,2014
50787,2014210875,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/30/2014 07:09:00 PM,06/30/2014 07:09:00 PM,,YALE AV / STEWART ST,D,D3,7300.2008,-122.331003303,47.618272451,"(47.618272451, -122.331003303)",6,2014
1030556,2014210875,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/30/2014 07:09:00 PM,06/30/2014 07:09:00 PM,,YALE AV / STEWART ST,D,D2,7300.2020,-122.331003302,47.618272451,"(47.618272451, -122.331003302)",6,2014
1012352,2014210803,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/30/2014 07:05:00 PM,06/30/2014 04:00:00 PM,06/30/2014 05:00:00 PM,18XX BLOCK OF EASTLAKE AV,D,D2,7300.2016,-122.329153401,47.618237757,"(47.618237757, -122.329153401)",6,2014
50711,2014210863,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,06/30/2014 06:55:00 PM,06/30/2014 06:30:00 PM,,43XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3001,-122.313149002,47.660532241,"(47.660532241, -122.313149002)",6,2014
1015170,2014210863,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,06/30/2014 06:55:00 PM,06/30/2014 06:30:00 PM,,43XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3001,-122.313149001,47.660532241,"(47.660532241, -122.313149001)",6,2014
1010723,2014210853,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,06/30/2014 06:51:00 PM,06/30/2014 03:00:00 PM,,3 AV / PINE ST,M,M2,8100.2004,-122.338701659,47.610742765,"(47.610742765, -122.338701659)",6,2014
50589,2014210853,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,06/30/2014 06:51:00 PM,06/30/2014 03:00:00 PM,,3 AV / PINE ST,M,M3,8100.2008,-122.338701659,47.610742765,"(47.610742765, -122.338701659)",6,2014
1037674,2014210827,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 06:51:00 PM,06/30/2014 06:51:00 PM,,91XX BLOCK OF 50 AV S,S,S2,11800.4006,-122.271376799,47.521674095,"(47.521674095, -122.271376799)",6,2014
50795,2014210827,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 06:51:00 PM,06/30/2014 06:51:00 PM,,91XX BLOCK OF 50 AV S,S,S3,11800.4008,-122.271376799,47.521674097,"(47.521674097, -122.271376799)",6,2014
50690,2014210858,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,06/30/2014 06:49:00 PM,06/29/2014 07:00:00 PM,06/30/2014 12:45:00 PM,7XX BLOCK OF N 143 ST,N,N1,401.1001,-122.349130764,47.732314225,"(47.732314225, -122.349130764)",6,2014
1014706,2014210858,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,06/30/2014 06:49:00 PM,06/29/2014 07:00:00 PM,06/30/2014 12:45:00 PM,7XX BLOCK OF N 143 ST,N,N1,401.1001,-122.349130767,47.732314222,"(47.732314222, -122.349130767)",6,2014
458117,2014210855,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 06:36:00 PM,06/30/2014 06:10:00 PM,06/30/2014 06:30:00 PM,52XX BLOCK OF 17 AV NW,B,B1,4700.2006,-122.37888565,47.666940244,"(47.666940244, -122.37888565)",6,2014
1014698,2014905548,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 06:36:00 PM,06/29/2014 11:00:00 PM,06/30/2014 06:10:00 AM,11XX BLOCK OF N 93 ST,N,N2,1800.3006,-122.343242911,47.696353728,"(47.696353728, -122.343242911)",6,2014
50683,2014905548,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 06:36:00 PM,06/29/2014 11:00:00 PM,06/30/2014 06:10:00 AM,11XX BLOCK OF N 93 ST,N,N3,1800.3004,-122.343242913,47.69635373,"(47.69635373, -122.343242913)",6,2014
1049734,2014210855,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 06:36:00 PM,06/30/2014 06:10:00 PM,06/30/2014 06:30:00 PM,52XX BLOCK OF 17 AV NW,J,J2,4700.4008,0,0,"(0.0, 0.0)",6,2014
1010173,2014210839,X,4,ANIMAL-BITE,X,ANIMAL COMPLAINT,06/30/2014 06:29:00 PM,06/30/2014 06:09:00 PM,,WOODLAWN AV N / N 97 ST,N,N3,1300.2010,-122.338756994,47.699690111,"(47.699690111, -122.338756994)",6,2014
50579,2014210839,X,4,ANIMAL-BITE,X,ANIMAL COMPLAINT,06/30/2014 06:29:00 PM,06/30/2014 06:09:00 PM,,WOODLAWN AV N / N 97 ST,N,N3,1300.1024,-122.338756994,47.699690111,"(47.699690111, -122.338756994)",6,2014
1015138,2014210773,X,74,NARC-FOUND-OTHER,X,NARCOTICS,06/30/2014 06:26:00 PM,06/30/2014 05:20:00 PM,,40XX BLOCK OF SW HUDSON ST,W,W2,10500.6012,-122.383232779,47.557472076,"(47.557472076, -122.383232779)",6,2014
1101351,2014210833,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,06/30/2014 06:20:00 PM,06/18/2014 12:00:00 AM,06/18/2014 11:59:00 PM,107XX BLOCK OF 23 AV NE,L,L2,1100.1009,-122.304351982,47.707130836,"(47.707130836, -122.304351982)",6,2014
50637,2014210833,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,06/30/2014 06:20:00 PM,06/18/2014 12:00:00 AM,06/18/2014 11:59:00 PM,107XX BLOCK OF 23 AV NE,L,L2,1100.1019,-122.304351982,47.707130836,"(47.707130836, -122.304351982)",6,2014
1039480,2014905547,2301,0,THEFT-PKPOCKET,2300,PICKPOCKET,06/30/2014 06:16:00 PM,06/29/2014 01:10:00 AM,06/29/2014 01:10:00 AM,15XX BLOCK OF 11 AV,C,C2,7500.4006,-122.318150197,47.61467441,"(47.61467441, -122.318150197)",6,2014
50704,2014905547,2301,0,THEFT-PKPOCKET,2300,PICKPOCKET,06/30/2014 06:16:00 PM,06/29/2014 01:10:00 AM,06/29/2014 01:10:00 AM,15XX BLOCK OF 11 AV,E,E2,7500.4006,-122.318150196,47.61467441,"(47.61467441, -122.318150196)",6,2014
50845,2014210822,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 06:16:00 PM,06/30/2014 06:16:00 PM,,37XX BLOCK OF 38 AV S,R,R2,10100.5022,-122.285021339,47.570226913,"(47.570226913, -122.285021339)",6,2014
1017425,2014210822,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 06:16:00 PM,06/30/2014 06:16:00 PM,,37XX BLOCK OF 38 AV S,R,R1,10100.6011,-122.285021342,47.570226912,"(47.570226912, -122.285021342)",6,2014
1021917,2014210824,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 06:14:00 PM,06/30/2014 06:14:00 PM,,PIKE ST / 2 AV,K,K1,8100.2010,-122.338906797,47.609284041,"(47.609284041, -122.338906797)",6,2014
50760,2014210824,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 06:14:00 PM,06/30/2014 06:14:00 PM,,PIKE ST / 2 AV,M,M1,8100.3003,-122.338906796,47.60928404,"(47.60928404, -122.338906796)",6,2014
50676,2014905546,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,06/30/2014 06:14:00 PM,06/28/2014 01:30:00 PM,06/28/2014 01:35:00 PM,15XX BLOCK OF 10 AV,E,E2,7500.4015,-122.319456132,47.61466515,"(47.61466515, -122.319456132)",6,2014
1016188,2014905546,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,06/30/2014 06:14:00 PM,06/28/2014 01:30:00 PM,06/28/2014 01:35:00 PM,15XX BLOCK OF 10 AV,C,C2,7500.4008,-122.319456132,47.614665148,"(47.614665148, -122.319456132)",6,2014
50751,2014210789,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 06:01:00 PM,06/30/2014 06:01:00 PM,,57XX BLOCK OF W GREEN LAKE WY N,J,J3,4600.1000,-122.343676821,47.671561627,"(47.671561627, -122.343676821)",6,2014
1014703,2014210789,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 06:01:00 PM,06/30/2014 06:01:00 PM,,57XX BLOCK OF W GREEN LAKE WY N,J,J1,4600.1001,-122.343676823,47.671561627,"(47.671561627, -122.343676823)",6,2014
1010762,2014210790,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014 05:41:00 PM,06/25/2014 04:00:00 PM,06/30/2014 05:41:00 PM,107XX BLOCK OF MARINE VIEW DR SW,W,W3,12100.2002,-122.382752744,47.506458337,"(47.506458337, -122.382752744)",6,2014
50625,2014210790,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014 05:41:00 PM,06/25/2014 04:00:00 PM,06/30/2014 05:41:00 PM,107XX BLOCK OF MARINE VIEW DR SW,W,W3,12100.1021,-122.382752738,47.506458335,"(47.506458335, -122.382752738)",6,2014
50700,2014905545,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 05:20:00 PM,06/28/2014 11:30:00 PM,06/29/2014 03:00:00 AM,11XX BLOCK OF E PIKE ST,E,E2,7500.4006,-122.317488403,47.614099103,"(47.614099103, -122.317488403)",6,2014
1016189,2014905545,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 05:20:00 PM,06/28/2014 11:30:00 PM,06/29/2014 03:00:00 AM,11XX BLOCK OF E PIKE ST,C,C2,7500.4006,-122.317488402,47.614099102,"(47.614099102, -122.317488402)",6,2014
1016198,2014210768,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 05:17:00 PM,06/29/2014 01:00:00 PM,,15XX BLOCK OF 4 AV,K,K1,8100.2007,-122.336890511,47.610440244,"(47.610440244, -122.336890511)",6,2014
50759,2014210768,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 05:17:00 PM,06/29/2014 01:00:00 PM,,15XX BLOCK OF 4 AV,M,M3,8100.2005,-122.336890511,47.610440248,"(47.610440248, -122.336890511)",6,2014
50801,2014210762,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 05:07:00 PM,06/30/2014 07:45:00 AM,06/30/2014 05:00:00 PM,90XX BLOCK OF 8 AV NW,J,J1,1702.3010,-122.366019037,47.695161316,"(47.695161316, -122.366019037)",6,2014
1070936,2014210762,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 05:07:00 PM,06/30/2014 07:45:00 AM,06/30/2014 05:00:00 PM,90XX BLOCK OF 8 AV NW,B,B1,1700.5015,-122.366019037,47.695161316,"(47.695161316, -122.366019037)",6,2014
50592,2014210750,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/30/2014 04:57:00 PM,06/30/2014 04:57:00 PM,,8XX BLOCK OF W NEWELL ST,Q,Q2,5900.4006,-122.36820163,47.644309306,"(47.644309306, -122.36820163)",6,2014
1033136,2014210750,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/30/2014 04:57:00 PM,06/30/2014 04:57:00 PM,,8XX BLOCK OF W NEWELL ST,Q,Q2,5900.5005,-122.368201633,47.644309307,"(47.644309307, -122.368201633)",6,2014
50638,2014905701,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 04:53:00 PM,06/27/2014 11:00:00 PM,06/28/2014 07:30:00 AM,101XX BLOCK OF RADFORD AV NW,N,N1,1600.1019,-122.381729217,47.7025956,"(47.7025956, -122.381729217)",6,2014
1018882,2014905701,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 04:53:00 PM,06/27/2014 11:00:00 PM,06/28/2014 07:30:00 AM,101XX BLOCK OF RADFORD AV NW,B,B1,1600.1010,-122.381729217,47.7025956,"(47.7025956, -122.381729217)",6,2014
50790,2014210753,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 04:49:00 PM,06/29/2014 10:00:00 PM,06/30/2014 02:00:00 PM,15XX BLOCK OF 42 AV E,C,C3,6300.2012,-122.278545264,47.63275098,"(47.63275098, -122.278545264)",6,2014
1010663,2014210753,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 04:49:00 PM,06/29/2014 10:00:00 PM,06/30/2014 02:00:00 PM,15XX BLOCK OF 42 AV E,C,C3,6300.2006,-122.278545269,47.632750978,"(47.632750978, -122.278545269)",6,2014
1082895,2014210730,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2014 04:40:00 PM,06/30/2014 04:00:00 PM,06/30/2014 04:40:00 PM,11XX BLOCK OF N 84 ST,J,J1,2700.6008,-122.343170867,47.689827416,"(47.689827416, -122.343170867)",6,2014
