ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSNFLAG,HCNFLAG,WMOID,x,y,x_group,y_group,xy_group,hash
USC00216787,47.8878,-96.2658,317.3,MN,RED LAKE FALLS,,,,-7178127.719998153,5324887.930367334,-7253077.6820616685 to -7155744.253345302,5302934.6223494485 to 5400268.051065815,"-7253077.6820616685 to -7155744.253345302, 5302934.6223494485 to 5400268.051065815",881194aa222ab3b4f4b5486c56a8750b0291b3af3d714807458df707
USC00216795,47.8761,-95.0167,370.6,MN,RED LAKE INDIAN AGCY,,,,-7086588.041290556,5323586.947887761,-7155744.253345303 to -7058410.824628937,5302934.6223494485 to 5400268.051065815,"-7155744.253345303 to -7058410.824628937, 5302934.6223494485 to 5400268.051065815",aeeda8b9b210226cc120b0257ea01eda0b52b62e9cea3fbf4bd6b545
USC00216822,44.6103,-92.61,206.3,MN,RED WING DAM 3,,,,-7330985.27049886,4960446.043461297,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00216839,44.5486,-95.0997,310.9,MN,REDWOOD FALLS,,,,-7536062.160352563,4953585.306795513,-7545077.968210764 to -7447744.539494398,4913600.9074839875 to 5010934.336200354,"-7545077.968210764 to -7447744.539494398, 4913600.9074839875 to 5010934.336200354",3ccbda56967107f5b66504512e4843aa227c9ecea3d448c6f373646e
USC00216920,45.7575,-94.2072,332.2,MN,RICE,,,,-7308636.20392666,5088009.043509688,-7350411.110778034 to -7253077.682061668,5010934.336200353 to 5108267.764916719,"-7350411.110778034 to -7253077.682061668, 5010934.336200353 to 5108267.764916719",e98ba79678a9604415a4e8c93da6b3e522878bb7f166370614976b07
USC00217012,43.6556,-96.2058,457.2,MN,ROCK CO SHERIFF,,,,-7739747.000873678,4854288.097029811,-7837078.25435986 to -7739744.825643494,4816267.478767622 to 4913600.907483988,"-7837078.25435986 to -7739744.825643494, 4816267.478767622 to 4913600.907483988",539b0bc20f7ae5b8f31a837e8d57b6b607bca543a3b1b0a85937c11b
USC00217087,48.8486,-95.7675,319.1,MN,ROSEAU,,HCN,,-7007502.986178286,5431724.1668095365,-7058410.824628938 to -6961077.395912572,5400268.051065814 to 5497601.47978218,"-7058410.824628938 to -6961077.395912572, 5400268.051065814 to 5497601.47978218",b801e895d6ad4da34fce6e4a48f93e9070f4c1ae54f5d8ca13813444
USC00217107,44.7178,-93.0975,289.6,MN,ROSEMOUNT RSCH & OUTREACH CTR,,,,-7355922.500846811,4972399.514961646,-7447744.539494399 to -7350411.110778033,4913600.9074839875 to 5010934.336200354,"-7447744.539494399 to -7350411.110778033, 4913600.9074839875 to 5010934.336200354",bf24b60b5987abba8b11562299308236afed96352d8d19914000b0df
USC00217149,46.4808,-96.2869,367.0,MN,ROTHSAY,,,,-7372559.790036194,5168436.447567397,-7447744.539494399 to -7350411.110778033,5108267.764916718 to 5205601.193633084,"-7447744.539494399 to -7350411.110778033, 5108267.764916718 to 5205601.193633084",d28dab1ce9a014de9ecbfff8e00ae2879902a5f04b6fd19bcce8c23d
USC00217184,43.8053,-91.75,234.7,MN,RUSHFORD,,,,-7362852.116561658,4870934.001063323,-7447744.539494399 to -7350411.110778033,4816267.478767622 to 4913600.907483988,"-7447744.539494399 to -7350411.110778033, 4816267.478767622 to 4913600.907483988",e8d8c0f08322727e2b62b221ed40e0efbd5e15c447ed6306000f1605
USC00217326,43.9903,-94.6122,326.1,MN,ST JAMES WWTP,,,,-7568987.837249328,4891505.091552298,-7642411.3969271295 to -7545077.968210763,4816267.478767622 to 4913600.907483988,"-7642411.3969271295 to -7545077.968210763, 4816267.478767622 to 4913600.907483988",ad40668e3b06aaa6b0a42f03fee39f3d43d1de6e74327c994997a556
USC00217377,44.9461,-93.03,274.3,MN,ST PAUL,,,,-7321528.88538559,4997785.35257588,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00217379,44.9311,-93.1539,281.9,MN,ST PAUL 3SW,,,,-7333195.371378463,4996117.426320016,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00217405,44.3222,-93.9656,259.1,MN,ST PETER,,HCN,,-7475096.624937609,4928410.739840357,-7545077.968210764 to -7447744.539494398,4913600.9074839875 to 5010934.336200354,"-7545077.968210764 to -7447744.539494398, 4913600.9074839875 to 5010934.336200354",3ccbda56967107f5b66504512e4843aa227c9ecea3d448c6f373646e
USC00217460,46.7953,-93.3211,376.1,MN,SANDY LAKE DAM LIBBY,,HCN,,-7104061.430893447,5203407.3013986545,-7155744.253345303 to -7058410.824628937,5108267.764916718 to 5205601.193633084,"-7155744.253345303 to -7058410.824628937, 5108267.764916718 to 5205601.193633084",431cadedd8ebaa7941444e278007cba946eff435cc30a056826c41db
USC00217502,45.5458,-93.7572,307.8,MN,SANTIAGO 3 E,,,,-7301270.8983388115,5064469.044285277,-7350411.110778034 to -7253077.682061668,5010934.336200353 to 5108267.764916719,"-7350411.110778034 to -7253077.682061668, 5010934.336200353 to 5108267.764916719",e98ba79678a9604415a4e8c93da6b3e522878bb7f166370614976b07
USC00217602,43.6303,-94.7744,402.3,MN,SHERBURN 3 WSW,,,,-7627802.645176304,4851474.861411588,-7642411.3969271295 to -7545077.968210763,4816267.478767622 to 4913600.907483988,"-7642411.3969271295 to -7545077.968210763, 4816267.478767622 to 4913600.907483988",ad40668e3b06aaa6b0a42f03fee39f3d43d1de6e74327c994997a556
USC00217907,44.2469,-94.9864,324.9,MN,SPRINGFIELD 1 NW,,,,-7565994.702855536,4920037.750035925,-7642411.3969271295 to -7545077.968210763,4913600.9074839875 to 5010934.336200354,"-7642411.3969271295 to -7545077.968210763, 4913600.9074839875 to 5010934.336200354",f995ca4646411f011c8707865495f87842569e445a626ca6f58705aa
USC00217935,44.9347,-93.6275,309.7,MN,SPRING PARK,,,,-7370015.772437647,4996517.728621424,-7447744.539494399 to -7350411.110778033,4913600.9074839875 to 5010934.336200354,"-7447744.539494399 to -7350411.110778033, 4913600.9074839875 to 5010934.336200354",bf24b60b5987abba8b11562299308236afed96352d8d19914000b0df
USC00218037,45.0417,-92.7975,216.4,MN,STILLWATER 1 SE,,,,-7291058.0158989085,5008415.602579912,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00218039,45.0456,-92.8522,273.7,MN,STILLWATER 2SW,,,,-7294858.451036729,5008849.263406437,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00218191,46.9581,-95.6547,459.6,MN,TAMARAC WILDLIFE REF,,,,-7259647.96690539,5221509.8610289525,-7350411.110778034 to -7253077.682061668,5205601.193633083 to 5302934.622349449,"-7350411.110778034 to -7253077.682061668, 5205601.193633083 to 5302934.622349449",b5cef0b6cd7d6110f89b8b3775fe47d453850f8b836ee81c808186db
USC00218227,44.2814,-92.1942,243.8,MN,THEILMAN 1SSW,,,,-7339277.885832804,4923873.98042441,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00218247,48.1328,-96.1819,343.8,MN,THIEF RVR FALLS 2,,,,-7137880.511350182,5352130.72587976,-7155744.253345303 to -7058410.824628937,5302934.6223494485 to 5400268.051065815,"-7155744.253345303 to -7058410.824628937, 5302934.6223494485 to 5400268.051065815",aeeda8b9b210226cc120b0257ea01eda0b52b62e9cea3fbf4bd6b545
USC00218254,48.2108,-95.2475,377.0,MN,THORHULT,,,,-7057792.841094722,5360803.942410247,-7058410.824628938 to -6961077.395912572,5302934.6223494485 to 5400268.051065815,"-7058410.824628938 to -6961077.395912572, 5302934.6223494485 to 5400268.051065815",350ccfadfadbb41500aa6e28deeb125a5a5d6159f26cab41a04c8fdd
USC00218307,47.8003,-92.2867,432.8,MN,TOWER DNR,,,,-6893040.899620634,5315158.360541467,-6961077.395912573 to -6863743.967196207,5302934.6223494485 to 5400268.051065815,"-6961077.395912573 to -6863743.967196207, 5302934.6223494485 to 5400268.051065815",ea618ba1d3dc0b8313c55a963f6845f8fd0caebbfb851bad5582c485
USC00218311,47.7817,-92.2783,435.9,MN,TOWER 2S,,,,-6894880.763649782,5313090.131984197,-6961077.395912573 to -6863743.967196207,5302934.6223494485 to 5400268.051065815,"-6961077.395912573 to -6863743.967196207, 5302934.6223494485 to 5400268.051065815",ea618ba1d3dc0b8313c55a963f6845f8fd0caebbfb851bad5582c485
USC00218323,44.2394,-95.6308,427.6,MN,TRACY,,,,-7618294.554238586,4919203.786907994,-7642411.3969271295 to -7545077.968210763,4913600.9074839875 to 5010934.336200354,"-7642411.3969271295 to -7545077.968210763, 4913600.9074839875 to 5010934.336200354",f995ca4646411f011c8707865495f87842569e445a626ca6f58705aa
USC00218419,47.0258,-91.6653,190.5,MN,TWO HARBORS,,HCN,,-6948068.203063863,5229037.76819708,-6961077.395912573 to -6863743.967196207,5205601.193633083 to 5302934.622349449,"-6961077.395912573 to -6863743.967196207, 5205601.193633083 to 5302934.622349449",855ece7ad83538fc0346b662d99a4da8319070f089ec002e5632b738
USC00218421,47.1253,-91.7067,413.0,MN,TWO HARBORS 7NW,,,,-6938239.002082405,5240101.6790276375,-6961077.395912573 to -6863743.967196207,5205601.193633083 to 5302934.622349449,"-6961077.395912573 to -6863743.967196207, 5205601.193633083 to 5302934.622349449",855ece7ad83538fc0346b662d99a4da8319070f089ec002e5632b738
USC00218450,44.9847,-93.1772,295.7,MN,UNIV OF MINN ST PAUL,,,,-7328180.957979394,5002077.4828076335,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00218477,45.0483,-93.0958,271.3,MN,VADNAIS LAKE,,,,-7313651.468064273,5009149.490132492,-7350411.110778034 to -7253077.682061668,4913600.9074839875 to 5010934.336200354,"-7350411.110778034 to -7253077.682061668, 4913600.9074839875 to 5010934.336200354",93224eb643a4e7f4d2da8084ef34d9244c6b39dfd5cf24002d793096
USC00218579,46.3939,-95.1494,418.2,MN,WADENA 3 S,,,,-7297090.7893680595,5158773.594791764,-7350411.110778034 to -7253077.682061668,5108267.764916718 to 5205601.193633084,"-7350411.110778034 to -7253077.682061668, 5108267.764916718 to 5205601.193633084",a0155a78c4160bb1e61139d4e1a5c442e1fbe29ff031ff1ff7e2209c
USC00218618,47.0936,-94.5739,435.9,MN,WALKER,,HCN,,-7159425.071767902,5236576.794873581,-7253077.6820616685 to -7155744.253345302,5205601.193633083 to 5302934.622349449,"-7253077.6820616685 to -7155744.253345302, 5205601.193633083 to 5302934.622349449",945661213bfae827e679fd1dc39c84e6bceee5c4e6b1591e6db273e0
USC00218621,47.0997,-94.5725,414.5,MN,WALKER RS,,,,-7158498.988502792,5237255.084884298,-7253077.6820616685 to -7155744.253345302,5205601.193633083 to 5302934.622349449,"-7253077.6820616685 to -7155744.253345302, 5205601.193633083 to 5302934.622349449",945661213bfae827e679fd1dc39c84e6bceee5c4e6b1591e6db273e0
USC00218674,48.1953,-96.7761,260.6,MN,WARREN WSD,,,,-7173231.634934214,5359080.418612523,-7253077.6820616685 to -7155744.253345302,5302934.6223494485 to 5400268.051065815,"-7253077.6820616685 to -7155744.253345302, 5302934.6223494485 to 5400268.051065815",881194aa222ab3b4f4b5486c56a8750b0291b3af3d714807458df707
USC00218676,48.1508,-96.6417,280.1,MN,WARREN 7ESE,,,,-7169488.903311199,5354132.237386796,-7253077.6820616685 to -7155744.253345302,5302934.6223494485 to 5400268.051065815,"-7253077.6820616685 to -7155744.253345302, 5302934.6223494485 to 5400268.051065815",881194aa222ab3b4f4b5486c56a8750b0291b3af3d714807458df707
USC00218679,48.8947,-95.3303,327.1,MN,WARROAD,,,,-6969087.853375582,5436850.260169222,-7058410.824628938 to -6961077.395912572,5400268.051065814 to 5497601.47978218,"-7058410.824628938 to -6961077.395912572, 5400268.051065814 to 5497601.47978218",b801e895d6ad4da34fce6e4a48f93e9070f4c1ae54f5d8ca13813444
USC00218692,44.0708,-93.5264,351.4,MN,WASECA S RSCH & OUTREACH CTR,,,,-7471968.139580947,4900456.295792094,-7545077.968210764 to -7447744.539494398,4816267.478767622 to 4913600.907483988,"-7545077.968210764 to -7447744.539494398, 4816267.478767622 to 4913600.907483988",bf2a54171c936879e3bed72e37437b100f9e19ac02907099514dcad9
USC00218700,48.2058,-94.4272,363.0,MN,WASKISH 4NE,,,,-6997692.171232112,5360247.966991627,-7058410.824628938 to -6961077.395912572,5302934.6223494485 to 5400268.051065815,"-7058410.824628938 to -6961077.395912572, 5302934.6223494485 to 5400268.051065815",350ccfadfadbb41500aa6e28deeb125a5a5d6159f26cab41a04c8fdd
USC00218808,43.7467,-93.7367,345.9,MN,WELLS,,,,-7529658.186336645,4864417.969157084,-7545077.968210764 to -7447744.539494398,4816267.478767622 to 4913600.907483988,"-7545077.968210764 to -7447744.539494398, 4816267.478767622 to 4913600.907483988",bf2a54171c936879e3bed72e37437b100f9e19ac02907099514dcad9
USC00218907,45.8081,-96.5042,310.3,MN,WHEATON,,,,-7480046.476108845,5093635.514746133,-7545077.968210764 to -7447744.539494398,5010934.336200353 to 5108267.764916719,"-7545077.968210764 to -7447744.539494398, 5010934.336200353 to 5108267.764916719",78faa6502151c80dd40dedcfc927b63e540fe272d7441ac2a65a5273
